140000.0,1,2729.0,10,12,None,None,None,None, Івана Мазепи
132500.0,2,1636.0,15,22,2012,81.0,37.0,16.0, Червоноткацька
50000.0,1,1667.0,5,5,1962,30.0,16.0,5.0, *** not found
225000.0,3,2022.0,11,25,2008,None,None,None, Голосіївська
165000.0,2,2324.0,2,4,1895,71.0,47.0,8.0, *** not found
65000.0,2,970.0,24,25,2019,67.0,34.0,11.0, Миколи Гулака
230000.0,2,4107.0,3,25,2019,56.0,None,None, Івана Федорова
205000.0,1,3796.0,13,14,2017,54.0,18.0,25.0, Саперне Поле
33071.4,1,718.9,24,25,None,46.0,25.0,12.0, Миколи Хвильового
777500.0,3,4494.0,3,13,2003,173.0,111.0,19.0, Паторжинського
128500.0,3,988.0,23,24,2014,130.0,90.0,15.0, Наумовича
80000.0,2,1404.0,25,25,2010,57.0,24.0,19.0, Калнишевського
100500.0,2,1378.0,16,26,None,None,None,None, Дніпровська
149000.0,1,3170.0,3,9,None,47.0,None,None, Електриків
95000.0,1,2317.0,14,25,2018,41.0,None,None, Солом'янська
